Engine speed,KMR_20_2020_10_20_Robert_Stanciu_5000_Part_1_WAVE_Solver.sum,Intake_rpm
rpm,kW,
14000.00977,51.84878922,5000
13499.99023,52.5866394,5000
13000,51.93505859,5000
12500,51.93922043,5000
11999.99023,52.0908699,5000
11499.98047,50.16862106,5000
11000,45.78765869,5000
10499.99023,44.03562927,5000
10000.00977,42.9701004,5000
9500.000977,42.15143967,5000
9000,41.67914963,5000
8499.999023,48.51094818,5000
7999.99707,48.96123886,5000
7500,41.74824142,5000
7000.001953,36.4022789,5000
6499.996094,33.46720123,5000
6000.003906,33.37913132,5000
5500,32.68135834,5000
5000.001953,18.75992966,5000
4500.00293,21.57468033,5000
3999.998047,21.2296505,5000
3499.996094,15.20938969,5000
2999.998047,12.42967987,5000
2500.001953,10.81441021,5000
1999.998047,5.859826088,5000
1500.000977,5.785718918,5000
1000,3.085949898,5000
15000,48.47660065,5000
14500,50.40456009,5000
14000.01953,51.13335037,5000
13500,51.18016815,5000
13000,50.43136978,5000
12499.99023,51.48009872,5000
11999.99023,52.19105148,5000
11500,49.52145004,5000
11000,46.57181931,5000
10500,44.76277924,5000
9999.985352,43.49710846,5000
9500.000977,42.52978897,5000
8999.995117,42.08800888,5000
8499.985352,48.25403976,5000
7999.981934,47.33805847,5000
7500.00293,43.21363068,5000
6999.995117,39.92634964,5000
6500.006836,36.16292953,5000
6000.005859,29.44458961,5000
5500.005859,30.19395065,5000
4999.998047,20.5564003,5000
4500.001953,17.35552025,5000
4000.006104,14.66804028,5000
3500.00293,18.99674034,5000
2999.995117,13.52394962,5000
2500.003906,9.168652534,5000
2000,6.866608143,5000
1499.998047,4.911474228,5000
999.9979858,3.181274891,5000
15000.00977,47.15942001,5000
14500,49.39455032,5000
14000,50.02819824,5000
13499.99023,49.69906998,5000
13000,47.28097153,5000
12500.01953,46.49026871,5000
12000,46.89056015,5000
11500.00977,44.57347107,5000
11000,41.50120926,5000
10500,42.61220932,5000
10000.00977,41.71128845,5000
9500.011719,41.87081146,5000
8999.999023,42.37210083,5000
8499.99707,48.92509842,5000
7999.990234,46.06690979,5000
7499.99707,42.2665596,5000
7000.012207,39.64366913,5000
6499.999023,37.53693008,5000
6000.007813,35.63132858,5000
5499.999023,33.68721008,5000
4999.99707,18.67259979,5000
4500.001953,18.58414078,5000
3999.999023,18.95004082,5000
3500.000977,14.90837002,5000
3000.00293,13.81138992,5000
2500.004883,8.68844986,5000
2000,6.020471096,5000
1500,4.936101913,5000
1000.007019,3.143616915,5000
15000,47.21712112,5000
14499.99023,49.29357147,5000
14000,49.92002106,5000
13500,50.14274979,5000
13000,49.91194153,5000
12500.00977,51.78852081,5000
12000.00977,53.1019783,5000
11500,51.49660873,5000
11000,47.19733047,5000
10500.00977,45.48867035,5000
10000,43.89904022,5000
9500.000977,43.04510117,5000
9000.00293,42.68849945,5000
8500.010742,46.03527069,5000
8000.004883,43.24139023,5000
7499.996094,37.13980103,5000
6999.998047,35.78813934,5000
6499.996094,36.64670181,5000
5999.999023,37.14569855,5000
5500.007813,35.41556931,5000
4999.998047,25.52442932,5000
4499.994141,17.71961975,5000
3999.996094,13.98001957,5000
3500,17.73188019,5000
3000,12.04504967,5000
2500,8.38658905,5000
2000.000977,6.394256115,5000
1500.003052,5.030910015,5000
1000,3.336369991,5000
15000,48.3532486,5000
14500,49.53136826,5000
14000.00977,50.56082916,5000
13500,51.02606964,5000
13000,50.13146973,5000
12500,52.3144989,5000
12000,53.4870491,5000
11500,51.71989822,5000
11000,48.1430397,5000
10499.99023,45.59173965,5000
10000.00977,44.79772949,5000
9499.99707,43.46866989,5000
8999.986328,42.44747162,5000
8499.995117,44.25738907,5000
7999.98877,41.95336914,5000
7499.993164,35.76285934,5000
6999.990234,34.02645111,5000
6499.994141,32.94968033,5000
6000.001953,34.43965149,5000
5500.00293,34.7826004,5000
5000.006836,27.34923935,5000
4499.995117,21.57641983,5000
4000.003906,17.23115921,5000
3500,15.71745014,5000
3000,11.59444046,5000
2500.000977,9.304912567,5000
1999.995972,7.133495808,5000
1499.995972,5.027422905,5000
1000.000977,3.457628012,5000
15000,42.06782913,5000
14499.98047,45.58082962,5000
14000,47.58359909,5000
13499.99023,48.51036072,5000
13000.00977,47.63040924,5000
12500,49.41307831,5000
12000.00977,50.81476974,5000
11500,50.08845139,5000
11000,48.10982895,5000
10500,46.11927032,5000
9999.994141,44.96802139,5000
9500.00293,43.63047028,5000
9000.003906,42.53689957,5000
8499.995117,48.07527924,5000
8000,45.9905014,5000
7500.003906,40.05154037,5000
7000,36.3854599,5000
6499.999023,33.99876022,5000
6000.000977,31.4394207,5000
5500.006836,34.1866684,5000
4999.998047,24.17218018,5000
4499.99707,20.81831932,5000
4000.010986,16.83692932,5000
3499.993896,16.73825073,5000
3000.001953,10.33823013,5000
2499.999023,8.869615555,5000
2000,6.454658985,5000
1500,5.339436054,5000
1000.000977,3.458077908,5000
14999.99023,46.35776901,5000
14500,49.33232117,5000
14000,50.42660904,5000
13499.98047,50.88130951,5000
13000,49.75341034,5000
12500,50.88111115,5000
11999.99023,52.7126503,5000
11500,51.86724091,5000
11000.00977,49.00331116,5000
10500,46.73318863,5000
10000.01953,45.19116974,5000
9499.994141,42.9240799,5000
8999.995117,41.69284821,5000
8499.999023,45.52288055,5000
7999.995117,44.62332153,5000
7500.000977,42.21496964,5000
7000.000977,38.90319824,5000
6500,37.4183197,5000
5999.998047,35.51663971,5000
5499.999023,32.45751953,5000
4999.996094,19.11495972,5000
4499.999023,21.58760071,5000
3999.993896,20.3133297,5000
3500.001953,14.40933037,5000
2999.995117,10.56237984,5000
2499.999023,9.26186657,5000
2000.000977,6.413105011,5000
1499.998047,5.583191872,5000
999.9995117,3.522600889,5000
15000.00977,45.99979019,5000
14500,49.67530823,5000
14000,51.3708992,5000
13500,52.86154175,5000
12999.99023,52.94269943,5000
12500.00977,53.6844101,5000
12000.03027,54.33362961,5000
11500,52.73461151,5000
11000.00977,49.44749069,5000
10500,46.527771,5000
10000,43.77796173,5000
9499.990234,42.16925049,5000
8999.995117,41.25391006,5000
8499.99707,43.35688019,5000
8000.000977,41.91975021,5000
7500.005859,37.2243309,5000
6999.990234,37.73332977,5000
6499.996094,37.98765945,5000
6000,37.48677826,5000
5499.996094,35.41965866,5000
4999.998047,22.14812088,5000
4499.996094,17.24163055,5000
3999.998047,19.34679031,5000
3499.99707,13.87003994,5000
2999.998047,10.48688984,5000
2500.004883,9.788537979,5000
2000,6.203104019,5000
1500,5.580885887,5000
999.991394,3.584471941,5000
15000,51.40610123,6000
14499.99023,52.47085953,6000
13999.99023,52.21730042,6000
13500.00977,51.31293106,6000
13000,48.3920517,6000
12500,46.54935837,6000
12000,45.55047989,6000
11500,44.64479065,6000
11000,43.94606018,6000
10500,45.87625885,6000
9999.99707,47.19844055,6000
9499.989258,45.69451904,6000
8999.995117,41.44886017,6000
8499.999023,43.46453857,6000
8000.003906,44.7351799,6000
7499.996094,44.28707123,6000
7000.003906,46.05218124,6000
6499.99707,41.05348969,6000
6000,30.3069706,6000
5500.000977,29.31447983,6000
4999.993164,24.9854908,6000
4500.00293,19.28540993,6000
4000,16.06907082,6000
3499.993896,16.29994965,6000
3000.004883,14.2459898,6000
2499.998047,10.44248009,6000
2000,6.201233864,6000
